S11 (dB),VSWR,Gain (dBi),Eff (%),BW (MHz),Z_Real (Ohms),Z_Imag (Ohms),Status,Fault_Type
1.0816574713542877,2.280280457565591,-1.9931334758751695,-1.6661645570469128,-1.2797723218201749,-0.9412074598164503,2.6647717848196093,1,2
-0.5864432612613935,-0.5291934302631132,0.7097452940060412,0.5568315894301901,0.7811854239608332,-0.19721701874925218,0.19099101304767382,1,1
-1.28522266616458,-0.9332004190913729,1.0712245215889389,1.5467595609082752,1.3170344378638954,-0.10340243462345432,-0.44159576079674384,0,3
0.24688373092128857,-0.6359998755855266,0.5700828651671945,-0.13351291699531642,-0.1668551390984305,0.0014251658997199747,-0.7248257332170089,1,4
0.8357102688003712,2.2013365631968504,-2.2560274595718224,-1.4099989854802153,-1.8568404906388571,-0.9611940451302073,2.7938386076946666,1,2
0.009617017869274823,-0.5524122227245073,0.2702194150132,-0.48085606488236377,0.6575279592139728,0.20251468752588697,-0.8993049567332904,1,4
0.8111155485449796,0.46921464557683945,-0.3952309812189521,-1.0366051015016395,-0.9087999275795934,1.0497011711314628,-0.22608603494672497,1,0
-0.3535167929603314,-0.7335188039233825,0.7097452940060412,0.3657928580923141,0.4926513395514921,0.3252894258818225,0.10853165398860935,1,1
1.2017375761306117,2.5589059671023215,-1.3194676426524967,-1.761683922715851,-1.815621335723237,-1.3943726900936744,1.3175372324632995,1,2
1.2089713173821977,0.7710589475749648,-2.440874791858531,-1.674848135744089,-1.4034297865670353,-0.8894054937991618,2.2106477784073704,1,2
0.8458375065525913,1.866985951752773,-1.943840853932047,-1.3275049878570417,-1.320991476735795,-0.8290378483616918,1.8676646472486527,1,2
0.41325977970776145,-0.5570559812167862,-0.0008900056739730363,-0.4330963820478947,-0.04319767435157,-0.548001985480497,-0.834373190904172,1,5
0.8429440100519568,1.2586535892642439,-0.6786635573919059,-0.5459829051111852,-1.1973340119889344,2.86684887669855,-0.3750705774012667,1,0
0.0935284163876699,-0.4920433623248823,0.3852355328804855,-0.03799355132637829,0.2865555649733913,-0.9126551950825118,-0.6953475082393724,1,5
0.18178005965701663,-0.07874885651206466,0.46328218429042944,0.5264390639900737,-0.33173175876091116,-0.8114986000251295,-0.8495106577845799,1,5
0.17599306665574785,-0.5709872566936227,0.5290056802145925,0.3223749646064332,0.2865555649733913,0.15601528495918707,0.4415559253575849,1,1
-0.25658466018908194,-0.5524122227245073,0.4673899027856896,-0.5199321690196566,0.6987471141295929,-0.19232234479486285,-0.5264452462053464,1,4
0.038551982875618104,-0.4316745019252573,0.5947291761387558,0.4396032770183118,-0.08441682926719017,-0.4908974560126199,-0.9873412772746105,1,5
0.21794876591494552,-0.5384809472476708,0.2044959190890369,0.4048689622296069,0.12167894531091064,-0.4309377000713491,-0.7021195328963971,1,5
-2.5583611264436774,-1.0075005549678346,1.4573500601433973,1.9983056531614365,0.987281198538934,0.11033166138488554,-0.19899793631862647,0,3
1.1351871566160225,2.5635497255946005,-2.0424260978182915,-1.4447333002689202,-1.7331830258919967,-1.2658874987909512,1.1115880120114328,1,2
0.9311956533213036,0.9103717023433302,-2.0588569717993326,-1.5619616126807987,-1.4858680963982756,-1.593014874742647,1.9071017320160315,1,2
0.71418341577373,0.06056389825630074,-1.1551589028420888,-1.1234408884734015,-1.4034297865670353,1.3303291445164585,-0.4411974064051542,1,0
0.5998903039986746,0.05592013976402199,0.5536519911861537,0.5828823255217187,-0.2492934489296708,-0.7837621142835893,-0.8873543249856,1,5
0.1557385911513076,-0.11125516595801674,0.19628048209851648,-0.15956365308684506,0.24533641005777113,-0.89022127279156,-0.6905672555402962,1,5
1.1178261776122167,2.8328877181467735,-1.717916336692736,-0.9020096316954087,-1.8568404906388571,-1.4261880707972059,1.6501631494406852,1,2
-1.2186722466499909,-0.9935692794909978,1.2519641353803874,1.5901774543941563,1.0697195083701743,0.12093678828606262,-0.41291424460228665,0,3
0.8689854785576658,1.2725848647410807,-0.06250578310287606,-0.96713647192423,-0.826361617748353,1.502050622416289,-0.608904605264411,1,0
0.86175173730608,3.120800744668063,-1.8740096395126238,-1.6401138209553845,-1.568306406229516,-1.0370614914232439,2.70181874323745,1,2
1.0888912126058736,0.520295988991907,-1.6768391517401342,-1.0713394162903442,-1.6919638709763765,-1.3625573093901429,2.3827368755741136,1,2
0.08050768213481552,-0.6452873925700843,0.33183519244210297,0.9128583160144135,0.24533641005777113,0.40686732512164686,0.26349151231699625,1,1
0.10510240239020717,-0.49668712081716104,0.7672533529396841,0.5872241148703066,0.7811854239608332,0.09442397103311977,0.00934141048277807,1,1
-2.39921881890879,-1.0075005549678346,1.5518275855343817,1.412164091102044,1.0697195083701743,-0.1205337934638175,-0.39817513211346833,0,3
1.0888912126058736,1.6347980271388305,-2.366935858943848,-1.3057960411141012,-1.2797723218201749,-1.1129289377162805,1.6852183359005777,1,2
0.6794614577661183,0.06056389825630074,-0.23092224140854417,-0.9801618399699943,-1.4446489414826555,1.5885231956105024,0.07347646752871716,1,0
0.5362333809847198,1.0914782835422052,-0.08715209407443723,-0.8629335275581159,-0.290512603845291,2.8150469106812617,-0.33284501189276017,1,0
1.028127786092553,1.0496844571116957,-2.190303963647659,-1.0930483630332848,-1.073676547242074,-1.182270152070131,1.3482105206157051,1,2
0.46968296147013067,0.06056389825630074,0.43452815482360796,0.29198243916631644,0.32777471988901147,-0.7751964348634077,-0.7686447162918743,1,5
-0.16543952041910098,-0.6359998755855266,0.41398956234730705,-0.4374381713964829,0.4514321846358719,0.41665667303042586,-0.5272419549885259,1,4
-0.04391266739245985,0.00019503785667575205,0.16341873413643487,0.6132748509618354,-0.1668551390984305,-0.4268588051093578,-0.8435353419107346,1,5
0.1282503743952817,-0.3713056415256321,0.5043593692430313,-0.29415912289307594,0.4514321846358719,-0.849840212667847,-0.678218269401016,1,5
0.9803850938320869,2.5914122765482737,-1.0647890959463644,-1.3101378304626894,-1.6095255611451362,-1.0558244082484036,1.2541988842005398,1,2
0.8646452338067143,0.21380792850150282,-1.17980521381365,-0.6849201642660042,-0.5790466882546321,2.1787392966106314,-0.3949882969807509,1,0
-0.2580314084393991,-0.7335188039233825,0.8494077228448882,1.01271947103194,0.987281198538934,0.13358136266823548,0.2706618913656106,1,1
-2.857838014259329,-0.8914065926608633,1.51485811907704,1.776874396383444,1.6880068321044768,0.025898535671667333,-0.23644324912805675,0,3
-0.9177486105840225,-0.9471316945682096,1.2642872908661682,1.9027862874924988,1.6880068321044768,-0.0805606228363034,-0.12131882995863817,0,3
0.760479359783879,0.24167047945517592,-0.09125981256969744,-0.44177996074507103,-0.5790466882546321,1.1365816338218757,-0.5722560012381601,1,0
1.0686367371014334,0.8964404268664935,-0.5636474395246203,-0.962794682575642,-0.7851424628327329,1.98458389641985,0.09259747832502199,1,0
-1.7814573160233647,-0.9099816266299787,1.3423339422761118,1.6813550307145058,1.6055685222732365,0.08504251262053981,-0.2822540041608704,0,3
0.3467093601931723,-0.5384809472476708,0.30308116297528165,0.19212128414879046,0.32777471988901147,-0.7601045235040403,-0.9028901462575977,1,5
0.7706065975360992,1.2168597628337343,-0.9744192890506401,-0.7717559512377661,-0.9500190824952136,1.1108845955613311,-0.15995920594283747,1,0
1.0122135553390643,0.31597061533163756,-0.15698330849386063,-1.1581752032621062,-0.9912382374108337,1.0150305639545372,-0.649138398814969,1,0
1.0816574713542877,0.6921150532062245,-0.32129204830426855,-0.7196544790547088,-0.33173175876091116,2.1346872310211262,-0.329259822368453,1,0
-0.4692566529857038,-0.7985314228152863,0.30308116297528165,0.7999717929511233,1.193376973117035,-0.5251601736933463,0.3738356787873387,1,1
-0.8613254288216533,-1.0075005549678346,1.3176876313045507,1.3861133550105158,1.0285003534545543,0.011214513808498977,-0.34758412438157854,0,3
0.9919590798346242,3.083650676729832,-1.6768391517401342,-0.9324021571355253,-1.7744021808076167,-1.0819293360051474,1.9090935039739798,1,2
0.20926827641304252,-0.6638624265391997,0.2086036375842971,-0.4070456459563661,-0.08441682926719017,-0.15316495315974712,-0.9538795083810772,1,4
-0.6139314780174194,-0.7985314228152863,0.915131218769051,0.4135525409267832,0.6575279592139728,0.4753927604830993,0.4965288313969612,1,1
1.1684623663733171,1.1843534533877822,-1.2044515247852112,-1.340530355902806,-1.1148957021576942,-1.4237407338200112,1.7433780770726715,1,2
1.0570627510988961,1.128628351480436,-2.321750955495985,-1.4403915109203322,-1.2385531669045546,-1.0635743086761869,2.0652484254771357,1,2
-2.7203969304792,-0.9099816266299787,1.280718164847209,1.5988610330913324,1.6467876771888565,0.023043309198273472,-0.06953275905197928,0,3
-0.4345346949780922,-0.5477684642322286,0.4386358733188682,0.5481480107330141,0.3689938748046316,-0.4019775458412114,0.43159706556784283,1,1
1.0440420168460418,1.662660578092504,-1.0483582219653236,-1.7182660292299698,-1.7744021808076167,-1.3858070106734928,2.7376706384805214,1,2
1.084550967854922,0.8360715664668685,-1.2619595837188542,-0.41138743530495425,-0.8675807726639733,1.9907022388628364,-0.40893070068638976,1,0
0.16007883590225921,-0.041598788573833825,0.6275909241008374,-0.029309972629202295,-0.2492934489296708,-0.8612611185614225,-0.8845658442444722,1,5
-0.22186270218147014,-0.5570559812167862,0.7056375755107811,0.28329886046914043,0.8636237337920736,-0.2698213490726959,0.12008393134471015,1,1
-0.0815281219007059,-0.6824374605083151,0.5988368946340159,0.3310585433036095,0.8636237337920736,0.37586772341051367,0.22405442754961757,1,1
0.8328167722997368,2.6657124124247353,-1.0894354069179257,-1.6357720316067963,-1.6507447160607562,-1.2691506147605442,2.7077940591112952,1,2
-2.397772070658473,-1.0028567964755557,1.3628725347524127,1.2905939893415777,1.729225987020097,0.14908116352380194,-0.06754098709403088,0,3
-2.253097245626758,-0.9796380040141616,1.3628725347524127,1.3644044082675753,1.523130212441996,0.15479161647058964,-0.09263731376418094,0,3
-0.2869663734457421,-0.6452873925700843,0.6686681090534394,0.552489800081602,0.2865555649733913,0.6144830786869999,0.19338113939721194,1,1
-2.163398854107094,-0.8728315586917479,1.4984272450959992,1.5901774543941563,1.770445141935717,-0.16132274308372965,-0.41092247264433823,0,3
0.7937545695411737,-0.046242547066112784,-0.76492564579237,-0.4548053287908352,-1.2385531669045546,2.511169236012916,0.03164925641180038,1,0
1.1511013873695113,0.4831459210536761,-1.0688968144416247,-1.349213934599982,-1.6919638709763765,-1.1092579322504885,2.083572727490261,1,2
0.2801589406785831,-0.566343498201344,-0.10358296805547805,-0.2637665974529592,0.24533641005777113,0.4203276784962178,-0.9291815361025166,1,4
0.0877414233864014,-0.29700550564917066,0.7220684494918219,0.2051466521945546,-0.5790466882546321,-0.44439805344592004,-0.9001016655164699,1,5
-1.8682622110423943,-0.9099816266299787,1.4819963711149584,1.8810773407495585,1.193376973117035,-0.12869158338779976,-0.20258312584293364,0,3
-2.4643224901730627,-1.0121443134601134,1.3628725347524127,1.2992775680387538,1.523130212441996,-0.07688961737051146,-0.3814442476667016,0,3
1.010766807088747,2.1409677027972256,-0.9415575410885585,-1.7095824505327937,-1.073676547242074,-0.886142377829569,2.187144869303579,1,2
0.5955500592477233,1.0496844571116957,-0.1323369975222994,-1.2102766754451633,-0.7027041530014926,1.6301279242228126,0.03443773715292817,1,0
-2.870858748512184,-0.9099816266299787,1.0958708325605,1.872393762052382,0.987281198538934,0.006727729350308661,-0.404947156770493,0,3
-1.0682104286170067,-0.9564192115527672,1.5477198670391217,1.7160893455032105,1.4819110575263759,-0.1237969094334104,-0.1846571782213979,0,3
-0.3752180167150888,-0.5709872566936227,0.5865137391482353,0.5264390639900737,0.20411725514215096,-0.01937719840643515,0.25393100691884385,1,1
0.6432927515081894,0.7617714305904069,-0.5800783135056611,-0.6284769027343589,-0.290512603845291,2.766915950129765,-0.3081470396141998,1,0
-0.2536911636884477,-0.5477684642322286,-0.24324539689432478,0.05318402499397139,-0.12563598418281033,0.2547245430393746,-0.6033276437821554,1,4
-0.2406704294355933,-0.6034935661395747,0.5290056802145925,-0.24205765071001872,0.2865555649733913,-0.23107184693377952,-0.5822148610279022,1,4
1.1163794293618996,3.074363159745274,-0.9251266671075177,-1.5055183511491534,-1.362210631651415,-1.2047040743610828,2.0708253869593913,1,2
-2.412239553161645,-0.9564192115527672,1.178025202465704,1.9462041809783799,1.2758152829482752,-0.14786238970915871,-0.1157418684763826,0,3
-0.17267326167068686,-0.626712358600969,0.8247614118733267,0.38316001548666645,0.7811854239608332,0.5549312122419281,0.21847746606736204,1,1
0.16297233240289347,-0.6127810831241324,0.2127113560795572,-0.16824723178402104,0.03924063547967032,0.07362160672696436,-0.6439597917243033,1,4
0.8357102688003712,1.0914782835422052,-0.12001384203651885,-0.2637665974529592,-1.2797723218201749,2.5666422074959963,-0.5196732215483219,1,0
-0.4244074572258721,-0.5849185321704593,0.6152677686150566,0.773921056859595,0.2865555649733913,0.20129101903728955,0.39176162640887446,1,1
1.167015618123,0.39955826819265694,-1.487884100958165,-1.4577586683146844,-1.6095255611451362,-1.4588192304931356,2.209851069624191,1,2
-0.182800499422907,-0.5988498076472958,0.40577412535678664,0.4656540131098401,0.5750896493827324,0.5630890021659104,-0.020535168886448206,1,1
-2.1807598331109,-0.9517754530604883,1.284825883342469,1.8550266046580295,1.1521578182014147,0.09116085506352686,-0.20935515049995826,0,3
-0.340496058707477,-0.6917249774928728,0.6152677686150566,0.4048689622296069,0.739966269045213,-0.08015273334010437,0.03881963546041467,1,1
-0.17267326167068686,-0.5802747736781804,0.15931101564117467,-0.6675530068716516,0.20411725514215096,0.06383225881818565,-0.9012967286912389,1,4
0.3235613881880979,-0.35737436604879563,0.5084670877382916,0.5568315894301901,0.1628981002265308,-0.8168011634757183,-0.8052933203181251,1,5
-2.5612546229443125,-0.900694109645421,0.9972855886742551,1.7247729242003866,1.770445141935717,-0.14827027920535776,-0.4479694310621788,0,3
1.1279534153644368,2.7307250313166396,-1.668623714749614,-1.2233020434909276,-1.7744021808076167,-1.0325747069650537,2.255661824657005,1,2
0.926855408570352,2.8979003370386778,-1.467345508481864,-1.2146184647937512,-1.362210631651415,-1.5297920028317828,1.3713150753279066,1,2
0.8791127163098857,0.8407153249591474,-1.093543125413186,-1.2319856221881036,-0.5378275333390119,1.673772100316119,-0.15517895324376127,1,0
1.1438676461179256,1.5140603063395806,-0.9497729780790789,-1.062655837593168,-1.4446489414826555,-1.5591600465581197,2.608603815605464,1,2
-0.22186270218147014,-0.7846001473384497,0.8822694708069695,0.747870320768066,0.5750896493827324,-0.3322284419911616,0.3403739098938052,1,1
1.1438676461179256,1.908779778183283,-1.8781173580078838,-1.6444556103039722,-1.6919638709763765,-1.252019255920181,0.9630018239484809,1,2
-0.29709361119796224,-0.6081373246318535,-0.08304437557917703,0.12265265457138091,-0.1668551390984305,-0.16907264351151288,-0.9698136840446645,1,4
-2.907027454770113,-0.9749942455218826,1.4819963711149584,1.6162281904856846,1.3582535927795154,0.10584487692669522,-0.3734771598349079,0,3
0.17165282190479647,-0.39916819247930524,0.003217712821287166,-0.3983620672591901,0.5338704944671122,-0.939983791327853,-0.946310774940873,1,5
0.2570109686735087,-0.39452443398702647,0.33183519244210297,0.07489297173691185,-0.001978519435949843,0.09401608153692044,-0.47904107360617415,1,4
0.18467355615765088,-0.5524122227245073,0.46328218429042944,-0.016284604583437834,-0.12563598418281033,-0.507620925356784,-1.1255702511562307,1,5
-0.4822773872385584,-0.4734683283557669,0.8453000043496277,0.791288214253947,0.8636237337920736,0.6120357417098051,0.1320345630924007,1,1
1.0700834853517505,0.9196592193278881,-1.512530411929726,-1.4838094044062131,-1.362210631651415,-1.34991273500797,2.4699764873322545,1,2
0.6172512830024806,0.8453590834514265,-0.5431088470483193,-0.4721724861851875,-0.5378275333390119,2.7310216744642424,-0.24958894405051632,1,0
0.06025320663037524,-0.626712358600969,0.4509590288046488,-0.4548053287908352,0.08045979039529048,-0.12094168296001653,-0.9885363404493795,1,4
-0.5459343102525133,-0.5895622906627381,0.4509590288046488,0.23988096698325953,0.5338704944671122,-0.04507423666697992,0.08901228880071485,1,1
0.9109411778168633,0.028057588810348873,-0.3048611743232278,-0.4591471181394233,-0.6614849980858725,2.4169467623909187,-0.491788414137044,1,0
0.07327394088322989,-0.49668712081716104,0.5084670877382916,-0.44177996074507103,0.4926513395514921,0.1262393517366513,-0.795334460528383,1,4
0.6389525067572379,-0.01837999611243966,0.2784348520037204,-0.02496818328061414,0.24533641005777113,-0.9930094258337387,-1.0933035454374664,1,5
0.07472068913354701,-0.6359998755855266,0.3852355328804855,-0.0466771300235546,-0.1668551390984305,-0.3285574365253696,-0.5463629657848307,1,4
-0.2247561986821044,-0.7381625624156614,0.7918996639112452,0.7565538994652424,0.987281198538934,0.11400266685067749,0.513259715843728,1,1
-2.5800623501984346,-0.9332004190913729,1.5846893334964633,1.294935778690166,1.4406919026107559,0.2159750409004579,-0.3296581767600427,0,3
1.1684623663733171,1.1193408344958786,-1.6316542482922718,-1.1494916245649298,-1.8568404906388571,-1.124349843609856,2.579922299411007,1,2
-0.9857457783489286,-0.9610629700450461,1.3957342827144943,1.7551654496405036,1.523130212441996,0.1033975399495004,-0.34877918755634757,0,3
1.1872700936274403,2.113105151843552,-1.8781173580078838,-1.6444556103039722,-1.2797723218201749,-0.8490244336754489,1.566110372815262,1,2
1.2118648138828318,1.1472033854495514,-0.9620961335648595,-1.6357720316067963,-1.4034297865670353,-1.4514772195615517,1.8871840124365473,1,2
-0.609591233266468,-0.7010124944774305,0.6399140795866178,0.48736295985278055,1.0285003534545543,0.03813522055764087,0.2125021501935168,1,1
0.3047536609339747,-0.5106183962939977,-0.009105442664493441,-0.5025650116253042,0.12167894531091064,-0.18579611285567701,-0.882175717894934,1,4
-1.5774658127286456,-0.8821190756763055,1.1533788914941425,1.8637101833552059,1.770445141935717,0.05852969536759695,-0.32248779771142844,0,3
-1.3199446241721922,-0.9239129021068153,1.2067792319325252,1.6466207159258013,1.6055685222732365,-0.0055089555356651635,-0.1324727529231493,0,3
0.07038044438259539,-0.4316745019252573,0.0484026162691493,0.014107920856678625,0.5750896493827324,-0.15765173761793744,-0.8562826824416045,1,4
0.16297233240289347,-0.7103000114619882,0.7015298570155208,1.0474537858206447,1.1521578182014147,0.28164524978851646,0.33439859401996,1,1
0.6678874717635811,0.8267840494823111,-0.682771275887166,-0.4895396435795401,-0.4966083784233918,2.589891908779346,-0.41291424460228665,1,0
1.101911946858728,0.7989214985286377,-1.1592666213373493,-1.2102766754451633,-1.6095255611451362,-0.9485494707480344,1.6768528936771943,1,2
-2.925835182024235,-0.9471316945682096,1.1246248620273214,1.5597849289540393,1.6055685222732365,0.06831904327637596,-0.2854408392935878,0,3
0.1282503743952817,-0.4641808113712092,0.3893432513757458,0.2051466521945546,0.7811854239608332,0.20577780349547986,0.3387804923274465,1,1
0.14127110864813608,0.03734510579490658,0.42220499933782746,-0.05101891937214275,0.08045979039529048,-0.7845778932759875,-1.0128359583363502,1,5
0.37709107344983256,-0.6081373246318535,0.6522372350723986,-0.0032592365376736803,-0.37295091367653127,-0.7515388440838587,-1.0658170924177781,1,5
-2.9446429092783584,-0.8867628341685845,1.0055010256647756,1.2992775680387538,1.2758152829482752,-0.031205993796209645,-0.4125158902106969,0,3
-2.574275357197166,-0.8774753171840267,1.2149946689230458,1.915811655538263,1.1521578182014147,0.00550406086171125,-0.2862375480767672,0,3
-0.19582123367576137,-0.6359998755855266,0.3605892219089244,0.4656540131098401,0.5750896493827324,0.0471087894740215,0.08662216245117672,1,1
0.4928309334752052,-0.16233650937308403,0.5125748062335517,0.057525814342559545,0.4926513395514921,-0.4052406618108043,-1.1677958166647373,1,5
1.000639569336527,2.8653940275927257,-0.9579884150695993,-1.7095824505327937,-1.320991476735795,-1.404977816994852,1.4948049367207088,1,2
0.25411747217287434,-0.32022429811056485,-0.13644471601755961,0.2225138095889072,0.5750896493827324,0.007543508342706742,-0.6160749843130253,1,4
0.9398761428232065,1.0729032495730897,-1.5248535674155066,-1.5185437191949176,-1.5270872513138958,-1.3001502164716774,2.579125590627827,1,2
0.19624754216018814,-0.013736237620160706,0.4673899027856896,0.01844971020526678,0.2865555649733913,-0.5985802830091881,-0.7475319335376209,1,5
-1.0088937503540032,-0.8728315586917479,1.0630090845984184,1.9939638638128485,1.234596128032655,0.05526657939800405,-0.24958894405051632,0,3
-2.8173290632504484,-0.9610629700450461,1.592904770486984,1.4729491419822776,1.193376973117035,0.05077979493981374,-0.16593452181668272,0,3
-0.10756959040641466,-0.6638624265391997,0.3441583479278836,0.21817202024031906,0.12167894531091064,0.3477233481727744,-0.9347584975847723,1,4
1.0700834853517505,0.2741767889011278,-0.9333421040980381,-0.7066291110089447,-1.1561148570733144,2.0188466141005756,-0.01655162497055135,1,0
1.028127786092553,1.2493660722796864,-0.33361520379004916,-0.46348890748801147,-1.4446489414826555,0.9930045311597849,0.07586659387825528,1,0
1.1814831006261715,0.3856269927158203,-1.1017585624037063,-1.1494916245649298,-1.1973340119889344,-0.9338654488848661,1.8043262989858928,1,2
-0.5792095200098079,-0.5524122227245073,0.7713610714349444,0.8260225290426516,0.8636237337920736,-0.04548212616317896,0.10773494520542994,1,1
-0.03667892614087422,-0.32951181509512256,0.2825425704989806,-0.4157292246535424,0.3689938748046316,-0.18498033386327867,-0.7375730737478788,1,4
0.47112970972044776,0.00019503785667575205,0.5865137391482353,-0.3636277524704852,0.5338704944671122,-0.8037486995973463,-0.9590581154717429,1,5
1.0729769818523849,1.0543282156039744,-0.14876787150334023,-0.31586806963601644,-0.5790466882546321,2.0400568679029303,-0.3651117176115246,1,0
-0.13650455541275794,-0.40845570946386295,0.5207902432240721,-0.31152628028742824,0.5750896493827324,-0.15805962711413676,-0.9040852094323667,1,4
0.1152296401424273,-0.38988067549474753,0.3688046588994447,0.10094370782844046,0.24533641005777113,-0.21638782507061116,-0.8013097764022281,1,4
0.6389525067572379,0.10235772468681054,-0.9908501630316809,-0.6284769027343589,-1.4446489414826555,1.2862770789269533,0.04041305302677341,1,0
-1.7959247985265365,-0.9285566605990941,1.1287325805225816,1.5988610330913324,1.6055685222732365,-0.15438862164834452,-0.2531741335748235,0,3
0.8169025415462481,0.7617714305904069,-1.0771122514321452,-0.42007101400213054,-0.33173175876091116,1.446169761437009,-0.26552311971410364,1,0
0.8342635205500541,2.3220742839961006,-2.4490902288490513,-1.4056571961316273,-1.4034297865670353,-1.3225841387626291,1.0908735836487695,1,2
0.7908610730405393,0.13950779262504115,-0.8060028307449719,-0.2811337548473115,-0.826361617748353,2.489143203218163,-0.29221286395061247,1,0
